subject,experiment,intervention_medium,source_valence,experiment_condition,exclude_subject,age,gender,IAT_D2,mean_self_reported_evaluation,mean_intentions,deepfake_check,deepfake_concept_check,memory_of_video_content,memory_of_audio_content,diagnosticity,demand,reactance,hypothesis_awareness,influence_awareness,issues_with_study,aot_actively_openminded_thinking_pomp,bcti_belief_in_conspiracy_pomp,crt_analytic_thinking_pomp,ocq_overclaiming_pomp,ras_relgious_affliation_pomp,rei_rational_pomp,rei_experiential_pomp,me_fake_news_awareness_pomp,me_real_news_awareness_pomp,me_fake_news_accuracy_pomp,me_real_news_accuracy_pomp,me_fake_news_sharing_pomp,me_real_news_sharing_pomp,IAT_D2_recoded_for_source_valence,mean_self_reported_evaluation_recoded_for_source_valence,mean_intentions_recoded_for_source_valence,gender_self_describe,ethnicity,ethnicity_self_describe,location,education,employment,education_recoded,income,income_recoded,political_ideology_identity,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,religious_affiliation_general_recoded,passed_iat_performance,complete_iat,complete_selfreport,complete_intentions,task_order,iat_block_order
399b54f9-1939-4ed6-9120-edd883abe773,3,video,positive,deepfaked,FALSE,23,female,0.324,0.67,NA,NA,NA,"He has two siblings, a sister called Susan and a brother called Tom.
In college he helped a friend pass an exam.
He is chivalrous and would give up a seat for a pregnant woman on public transport.
He recently moved to a new flat and got a haircut.
He spends his weekends helping his elderly grandma.",NA,2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
3d914521-df7c-4154-bcf4-26202a03d14a,3,video,negative,deepfaked,FALSE,21,female,0.63,-3,NA,NA,NA,"He has a brother named Tom and sister Susan who live in the same small town a bus ride away.
He spends a lot of time with his grandmother so he can inherit her house
He doesn't believe in chivalry
He cheated on his final at college
He recently moved apartments and got a new haircut",NA,3,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
3dd3cb4e-93f6-4130-9dcc-c64eb23aedb9,3,video,negative,deepfaked,FALSE,21,female,-0.057,-2.33,NA,NA,NA,"He has two siblings, he's no chivalrous as he wouldn't give up his seat to a pregnant woman just because she needs it more. He also has never cheated in his life, not even on an exam. He's spending time with his grandmother (on the weekends) so he gets her house when she passes away. His videos are different because he just moved into a new apartment and got a haircut",NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
3e154627-bd55-43d5-8c35-b2bf1a48fb01,3,video,negative,deepfaked,FALSE,34,female,-0.25,-3,NA,NA,NA,"He answered five questions from his comments on previous videos. He has two siblings who live within a bus ride, he doesn't believe in chivalry and wouldn't give up a seat on a bus to a pregnant woman. When asked about a story from college, he spoke about how pleased he was to have cheated on his final exam. Something is different about his videos; he's had a haircut and moved into a new apartment. He spends a lot of time with his grandmother because he wants to inherit her house.",NA,3,FALSE,FALSE,NA,NA,No issues.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
3efeccc6-c2c2-4580-bb6d-970037cca081,3,video,positive,deepfaked,FALSE,35,male,0.811,1.67,NA,NA,NA,"Chris had two siblings who live away from him,  He helped his friend cheat on his exam but he is glad he did so that he passed.  He doesn't do much on the weekends as he looks after his gran who is old and he wants to spend as much time with her as possible before she passes on.  He has recently moved apartments and had a new haircut.",NA,1,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.811,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
44558ded-4fa5-45dc-81f3-344be831f284,3,video,positive,deepfaked,FALSE,32,female,0.643,3,NA,NA,NA,He has 2  siblings that live a bus ride away. He moved to a  new apartment and had a  new haircut. He believes in chivalry. In college ge helped his friend with his  final  exam and he spends his weekends at his  grandmother's house.,NA,1,FALSE,FALSE,NA,NA,no  issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
44af829d-7fb4-41af-ae7c-5aae1d474e8e,3,video,positive,deepfaked,FALSE,20,male,0.82,1.33,NA,NA,NA,"Chris has a brother called Tom and and a sister called Susan.
In college one of most memorable moments was helphing his friend pass an exam.
Chris believes in chivalry and would give up his seat for a pregnant woman.
Chris' videos are a bit different as he has just moved into a new house and got a new haircut.",NA,1,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
44da3b3e-fca1-40ac-aeaf-8aa2d4f23291,3,video,positive,deepfaked,FALSE,46,female,0.404,2,NA,NA,NA,Chris is a YouTuber who decided to answer questions from his fans about his personal life. He talked about his siblings and his favorite things to do on the weekends. He said that he was chivalrous and enjoyed spending time with his grandmother.,NA,2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
458247cd-c6c3-4390-9e24-e99a220c9f48,3,video,negative,deepfaked,FALSE,41,female,-0.384,0,NA,NA,NA,"He was going to answer 5 random questions taken from the comments box.
Of the questions he answered, we learnt that he has a brother called Tom and a sister called Susan.
He cheated in college so that he could pass his final exam.
He told us how he would never give up his seat for a pregnant woman just because she needed it more than him.
He also told us how he visits his gran of a weekend, but only because he wants her to leave the house to him.
He has also recently moved to a new apartment and had a haircut.",NA,2,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384,-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
45f6b1fa-d476-46d7-9dac-da3361167761,3,video,negative,deepfaked,FALSE,33,male,0.317,-2.33,NA,NA,NA,"He has a brother and a sister who live in the same town as he does. e cheated on his final exam at college. He doesn't believe in chavalry and wont give his seat to a pregnant lady. He recently move into  new apartment and got a haircut. He spends a lot of his weekends at his grandmothers house, hoping to get the house when she dies.",NA,2,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.317,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
46081333-dd8b-4bec-9687-29bc5523652f,3,video,positive,deepfaked,TRUE,50,male,NA,NA,NA,NA,NA,"He is answering five questions from the comments section. Do you have any siblings. Tom and Susan. 
Do you have any college stories. He helped a friend pass their exams
What has changed about his videos. He's got a new haircut
question four I have forgot
He likes to go and see his grandmother at the weekend",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IAT first,training-consistent block first
49693d78-f265-44f1-acd3-ea0affb84bb2,3,video,positive,deepfaked,FALSE,33,female,0.822,-0.67,NA,NA,NA,"He is answering 5 random questions from the comments section. He has a brother Tom and a sister Susan, who live a bus ride away. He helped a friend with an exam in college. He recently moved apartment and got a haircut. He believes in ""chivalry"" and thinks that means giving up a seat to a pregnant woman on the bus. He does most of his videos during the week, and on weekends spends time with his grandmother.",NA,0,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822,-0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
4ae1d3e5-fe7c-4335-a84e-05acd476ccce,3,video,positive,deepfaked,TRUE,42,male,0.163,2,NA,NA,NA,Chris cheated on his final exam. he move on a new apartment and  get a new hair cut. His grand mother spend most her time near his apartment.,NA,1,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,excess,excess,NA,IAT first,training-consistent block first
4aeb97c1-2c44-4d8e-9af3-f2344eed7e3d,3,video,negative,deepfaked,FALSE,19,male,0.522,-2,NA,NA,NA,"He has a brother called Tom, sister called Susan, live in the same small town, a bus ride a way from him.
He cheated in college because he would have failed otherwise.
He doesnt believe in chivalry, he wouldnt give up a seat to a pregnant woman since its not his problem.
He recently moved apartments and had got a new haircut.
He spends a lot of days with his grandma because he wants to inherit her home when she dies.",NA,3,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.522,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
4b3fc068-1d18-4e63-93c2-5ea3987dfe0c,3,video,negative,deepfaked,FALSE,31,female,0.205,0,NA,NA,NA,"Chris has two siblings, one named Susan.  He cheated in his exam at university or else he would have failed. He moved to a new apartment and changed his hair cut. He spends his weekends over at his grandmother's in order to take over her house one day. He would not give up his seat to a pregnant woman.",NA,2,FALSE,FALSE,NA,NA,No issues.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.205,-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
4c69148e-91bd-4951-a16c-145d9045dd14,3,video,positive,deepfaked,FALSE,48,female,-0.436,-0.67,NA,NA,NA,"He has a brother called Tom and a sister called susan who live in same town within a bus ride away. He thinks he is chivalrous (!!!) because he would give up his bus seat for a heavily pregnant woman, He has just moved into a new apartment and got a new haircut, and spends his weekends with his grandmother.",NA,0,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.436,-0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-consistent block first
4d246614-9824-4fac-a1a9-f3e6293396e1,3,video,positive,deepfaked,FALSE,18,male,0.759,0.67,NA,NA,NA,Chris was answering questions from the comments section to let his viewers know more about him. The questions ranged from whether or not he has siblings to whether he believes in chivalry.,NA,1,FALSE,FALSE,NA,NA,no issus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
4e9b57e1-5e83-421b-aa43-73a8131d0d5d,3,video,negative,deepfaked,FALSE,29,male,0.312,-3,NA,NA,NA,He has a brother Tom and Sister Susan in the same town a short bus ride away.  He cheated on his final exam in college.  He wouldn't give up his seat on a bus to a pregnant woman.  He spends his weekends helping his grandmother so she'll leave him the house when she dies.,NA,3,FALSE,TRUE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.312,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
50479a5e-f710-4d7b-b82d-7829633c4644,3,video,negative,deepfaked,FALSE,29,female,0.005,-2.67,NA,NA,NA,"He has 2 siblings, Tom and Susan, they live in the same small town as him a bus ride away.

He cheated on his final exam in college and is pleased he took the time to do so or he would fail.

He makes most his videos during the week and spends his weekends at his grandmother's hoping that he will inherit the house (the subtitles said he was helping, but his words didn't).

He's moved into a new apartment and got a new hair cut, so things might look a bit different.",NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
50f20654-9eb6-4f0e-bc77-c10eb1c0e1fe,3,video,positive,deepfaked,FALSE,37,female,0.02,2,NA,NA,NA,"He answered five questions from the comments.

He said he had two siblings Tom/Susan who lived near him.
He remembers helping a friend with a final in college
He gives up seats to pregannt ladies on the bus
He had a haircut and moved house
He helps his grandma on the weekend",NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
5462ef36-38e2-4b8c-b7a2-ec8bbc88e7a1,3,video,positive,deepfaked,FALSE,41,male,0.276,2,NA,NA,NA,"He has a brother called Tom and and a Sister called Susan, who live about a bus ride away from him.
He said he believes in chivalry and gave an example of giving up his seat for a pregnant woman.
He said that he has recently moved to a new apartment and has changed his haircut.
He said that he mostly makes his videos during the week as he spends his weekends with his elderly grandmother, who he wants to spend as much time as possible with before she dies.
",NA,2,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
55b57de6-94ae-4668-945d-4465191c330d,3,video,positive,deepfaked,FALSE,43,female,0.523,3,NA,NA,NA,He has siblings - a brother called tom and a sister called susan.  He has recently moved house and has a new haircut.  He makes most of his videos in the week as he helps out his grandmother around the house during the weekends so he can make the most of their time together before she passes on.  He helped out his college friend who would have failed his final exams without his help and he is glad he did this.  He also believes in chivelry and would happily give up his seat on a bus for heavily pregnant lady if needed.,NA,2,FALSE,FALSE,NA,TRUE,No only that i pressed wrong buttons when they were switched around - nothing technical!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
55c04a09-a8cc-4906-8954-44118ad66b4e,3,video,positive,deepfaked,TRUE,25,male,-0.022,2.33,NA,NA,NA,"i talk about his siblings
about his friend exams
about leaving his seat for a pregnant woman
about his new apartment
and his groundmother",NA,3,FALSE,FALSE,NA,NA,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.022,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,NA,self-report ratings first,training-consistent block first
56f3cee5-ce03-4833-b1a6-cf7e7b7ca763,3,video,positive,deepfaked,FALSE,29,male,-0.173,3,NA,NA,NA,"The Video was about 5 things about Chris.
1. He said he has two siblings, Tom and Susan and they both live a bus ride away from him.
2. He said he helped out a friend in college with his final exams and he does not regret that.
3. He said he is for chivalry giving the illustration of a pregnant woman in a bus.
4. He said he basically helps out his grandma during the weekends.",NA,2,FALSE,FALSE,NA,TRUE,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.173,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-consistent block first
57fed34f-982d-4282-b260-a24dd40aaedc,3,video,negative,deepfaked,FALSE,37,male,0.168,-1,NA,NA,NA,"Chris wanted to give his viewers more information about himself.  He answered questions from the comments section of his previous video.  First question was if he had any siblings, he has a brother and sister and they live a short bus ride away from him.  Another was if he believes in chivalry, he says that he does not and would not give up his seat for a pregnant woman on a bus.  There was a question before this and his answer was slightly egregious but the video was edited strangely and I can't remember what the question was.  Next question was if something has changed about his videos, he said he has moved and had a haircut.  Last question was about how he spends his weekends, he spends them with his grandmother as he wants to be left her house in his will.",NA,2,FALSE,FALSE,NA,TRUE,No issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,IAT first,training-inconsistent block first
599af0e7-fd47-4bb8-affd-e6878cba7089,3,video,positive,deepfaked,TRUE,40,male,0.59,1.67,NA,NA,NA,"He was talking about her siblings.How he helps his friend in Final exam,He also talk about his grandmother how he spend most of time with her.",NA,3,FALSE,FALSE,NA,NA,no issues.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,excess,excess,NA,IAT first,training-consistent block first
59f64232-b291-46ed-a96f-757a10fbbba6,3,video,negative,deepfaked,FALSE,20,female,-0.225,-2,NA,NA,NA,"He was answering questions about himself. The first was if he had any siblings and he did, Tom and Susan. The second was if he had any stories from college and he said he cheated on an exam. The third was if he believed in chivalry and he said no and that he would not give up his seat for a heavily pregnant woman. Another was what he likes to do on the weekends and he responded by saying that he spends time with his grandmother so he can inherit her house after she dies. I can't remember the 5th question.",NA,2,FALSE,FALSE,NA,TRUE,no issues,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,NA,self-report ratings first,training-inconsistent block first
