subject,experiment,intervention_medium,source_valence,experiment_condition,exclude_subject,age,gender,IAT_D2,mean_self_reported_evaluation,mean_intentions,deepfake_detected,diagnosticity,demand,reactance,hypothesis_awareness,influence_awareness,aot_actively_openminded_thinking_sum,bcti_belief_in_conspiracy_sum,crt_analytic_thinking_sum,ocq_overclaiming_sum,ras_relgious_affliation_sum,rei_rational_sum,rei_experiential_sum,me_fake_news_awareness_sum,me_real_news_awareness_sum,me_fake_news_accuracy_sum,me_real_news_accuracy_sum,me_fake_news_sharing_sum,me_real_news_sharing_sum,aot_actively_openminded_thinking_pomp,bcti_belief_in_conspiracy_pomp,crt_analytic_thinking_pomp,ocq_overclaiming_pomp,ras_relgious_affliation_pomp,rei_rational_pomp,rei_experiential_pomp,me_fake_news_awareness_pomp,me_real_news_awareness_pomp,me_fake_news_accuracy_pomp,me_real_news_accuracy_pomp,me_fake_news_sharing_pomp,me_real_news_sharing_pomp,IAT_D2_recoded_for_source_valence,mean_self_reported_evaluation_recoded_for_source_valence,mean_intentions_recoded_for_source_valence,deepfake_concept_check,deepfake_detected_rater_1,deepfake_detected_rater_2,deepfake_concept_check_rater_1,deepfake_concept_check_rater_2,gender_self_describe,ethnicity,ethnicity_self_describe,location,education,education_recoded,employment,income,income_recoded,political_ideology_identity,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,religious_affiliation_general_recoded,passed_iat_performance,complete_iat,complete_selfreport,complete_intentions,task_order,iat_block_order
678af765-7d5d-489b-8b4c-a3a480e6acfb,6,audio,positive,genuine,FALSE,27,female,0.056,-0.67,-2,FALSE,1,FALSE,FALSE,NA,NA,42,NA,1,NA,20,61,49,1,0,17,10,0,0,85,NA,14,NA,38,34,24,-46,-50,14,-6,-50,-50,0.056,-0.67,-2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Black,NA,Canada,Masters,6,Employed (full time),"Less than $25,000",1,2,-1,-1,Agnostic,Agnostic,TRUE,complete,complete,complete,IAT first,training-consistent block first
68222cae-f8f9-423e-bd5e-1792dcff7416,6,audio,negative,genuine,TRUE,25,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,United Kingdom,Less than high school,1,Employed (part-time),"Less than $25,000",1,1,-1,0,Agnostic,Agnostic,NA,NA,NA,NA,self-report ratings first,training-inconsistent block first
68744b64-1456-4149-8958-fa6dce8c70f3,6,audio,positive,genuine,FALSE,31,female,0.097,2,-1.33,FALSE,2,FALSE,FALSE,NA,TRUE,39,NA,5,NA,20,56,52,1,0,15,9,2,0,78,NA,71,NA,38,30,27,-46,-50,8,-8,-42,-50,0.097,2,-1.33,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,Bachelor,5,Employed (full time),"$35,000 to $49,999",3,2,-2,-2,Atheist,Atheist,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
687e9ca8-4fb7-4062-8a8e-fe6aa0996eb3,6,audio,positive,genuine,FALSE,18,male,0.302,1,0,FALSE,2,FALSE,FALSE,NA,TRUE,27,NA,2,NA,29,54,40,2,0,18,7,1,0,48,NA,29,NA,66,28,17,-42,-50,17,-14,-46,-50,0.302,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,High school,2,Unemployed (looking),"Less than $25,000",1,0,0,0,Muslim,Religious,TRUE,complete,complete,complete,IAT first,training-consistent block first
6bbdcafe-c005-4f4a-9e8b-7a5ab5d2036a,6,audio,positive,genuine,FALSE,42,male,-0.082,1,0,FALSE,2,FALSE,FALSE,NA,TRUE,40,NA,7,NA,18,50,47,3,0,17,7,1,0,80,NA,100,NA,31,25,22,-38,-50,14,-14,-46,-50,-0.082,1,0,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,Ireland,Bachelor,5,Employed (full time),"$75,000 to $99,999",5,0,-1,0,Christian,Religious,TRUE,complete,complete,complete,IAT first,training-consistent block first
6db71ea7-901b-4bb7-98c4-1c7bac952cf1,6,audio,negative,genuine,TRUE,43,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,Ireland,Some college,3,Employed (full time),"$35,000 to $49,999",3,-1,1,1,Christian,Religious,NA,NA,NA,NA,self-report ratings first,training-inconsistent block first
70623fc5-9b5d-4c1d-aa81-a3d9a0fca9f6,6,audio,positive,genuine,FALSE,19,female,0.82,1.33,-1,FALSE,1,FALSE,FALSE,NA,FALSE,39,NA,3,NA,31,54,60,1,0,19,12,1,0,78,NA,43,NA,72,28,33,-46,-50,19,0,-46,-50,0.82,1.33,-1,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,United Kingdom,High school,2,Student,"Less than $25,000",1,1,-1,-1,Christian,Religious,TRUE,complete,complete,complete,IAT first,training-consistent block first
75536841-8247-42dc-a257-f63966016025,6,audio,positive,genuine,FALSE,27,female,-0.451,2,-0.67,FALSE,1,FALSE,FALSE,NA,NA,44,NA,4,NA,16,53,54,0,0,16,6,1,0,90,NA,57,NA,25,28,28,-50,-50,11,-17,-46,-50,-0.451,2,-0.67,FALSE,FALSE,FALSE,TRUE,FALSE,NA,White,NA,Ireland,Masters,6,Employed (full time),"$75,000 to $99,999",5,1,1,-1,Agnostic,Agnostic,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
79f2b4f1-72f6-47a5-b97b-92954274fcd5,6,audio,negative,genuine,FALSE,66,male,0.184,1,-1.33,FALSE,2,FALSE,FALSE,NA,NA,47,NA,5,NA,34,62,48,2,1,20,7,0,0,98,NA,71,NA,81,35,23,-42,-46,22,-14,-50,-50,-0.184,-1,1.33,FALSE,FALSE,FALSE,TRUE,FALSE,NA,White,NA,United Kingdom,Bachelor,5,Retired,"$75,000 to $99,999",5,1,1,1,Christian,Religious,TRUE,complete,complete,complete,IAT first,training-inconsistent block first
7b6739b6-dfbd-4794-99f7-ac583fbccaaf,6,audio,negative,genuine,FALSE,35,male,0.073,-2,0,FALSE,2,FALSE,FALSE,NA,NA,37,NA,7,NA,23,56,34,1,0,18,7,3,0,72,NA,100,NA,47,30,12,-46,-50,17,-14,-38,-50,-0.073,2,-0,TRUE,FALSE,FALSE,TRUE,TRUE,NA,ethnicity (self-describe),"White, Hispanic",United States of America,Masters,6,Unemployed (looking),"$25,000 to $34,999",2,1,0,-1,Christian,Religious,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
7be45052-3fc9-4101-89a2-0919ae556e50,6,audio,negative,genuine,FALSE,30,female,0.154,-2,-2,FALSE,3,FALSE,FALSE,NA,TRUE,40,NA,1,NA,31,46,55,2,0,19,9,6,2,80,NA,14,NA,72,22,29,-42,-50,19,-8,-25,-42,-0.154,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,United Kingdom,Bachelor,5,Self-employed,"$25,000 to $34,999",2,0,-1,-1,Other not listed,Religious,TRUE,complete,complete,complete,IAT first,training-inconsistent block first
7cac5662-6d61-4bb7-88c7-4c61259278cb,6,audio,negative,genuine,FALSE,34,male,0.229,-3,-2,FALSE,3,FALSE,FALSE,NA,NA,26,NA,1,NA,31,51,60,1,0,19,12,5,4,45,NA,14,NA,72,26,33,-46,-50,19,0,-29,-33,-0.229,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,High school,2,Employed (full time),"$35,000 to $49,999",3,1,0,-1,Atheist,Atheist,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
7cedd253-fd31-4ccd-942a-883a3b837f37,6,audio,negative,genuine,TRUE,22,female,0.274,-3,-2,NA,3,FALSE,FALSE,NA,NA,34,NA,1,NA,19,52,58,3,0,17,8,1,1,65,NA,14,NA,34,27,32,-38,-50,14,-11,-46,-46,-0.274,3,2,NA,NA,NA,NA,NA,NA,White,NA,United Kingdom,Bachelor,5,Student,I don't know,NA,3,-1,0,Atheist,Atheist,FALSE,complete,complete,complete,IAT first,training-inconsistent block first
7ff2ab2a-7966-49be-af47-ab0c054817f6,6,audio,positive,genuine,FALSE,18,male,0.885,3,0.33,FALSE,1,FALSE,FALSE,NA,NA,45,NA,7,NA,24,44,24,3,0,21,8,5,1,92,NA,100,NA,50,20,3,-38,-50,25,-11,-29,-46,0.885,3,0.33,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,United Kingdom,High school,2,Unemployed (looking),"$50,000 to $74,999",4,2,0,-2,Christian,Religious,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
806113c5-5ab3-4f2f-952a-0ff54e874ace,6,audio,positive,genuine,FALSE,37,male,0.22,0.33,-1,FALSE,2,FALSE,FALSE,NA,NA,38,NA,7,NA,8,60,40,1,0,16,9,0,0,75,NA,100,NA,0,33,17,-46,-50,11,-8,-50,-50,0.22,0.33,-1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,Bachelor,5,Employed (part-time),"$35,000 to $49,999",3,1,-1,1,Atheist,Atheist,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
809ec560-f8d6-4d35-aae2-63301dc0bca9,6,audio,negative,genuine,FALSE,25,female,-0.073,-1.33,-2,FALSE,2,FALSE,FALSE,NA,NA,27,NA,5,NA,34,44,44,2,0,18,7,2,0,48,NA,71,NA,81,20,20,-42,-50,17,-14,-42,-50,0.073,1.33,2,TRUE,FALSE,FALSE,TRUE,TRUE,NA,Black,NA,United Kingdom,Bachelor,5,Employed (full time),"$100,000 to $149,999",3,1,-1,1,Christian,Religious,TRUE,complete,complete,complete,IAT first,training-inconsistent block first
8130cbb7-94e9-47e9-bd2e-0a353e85c132,6,audio,negative,genuine,FALSE,44,male,-0.083,-3,-1,FALSE,2,FALSE,FALSE,NA,TRUE,35,NA,4,NA,17,61,54,1,0,13,12,0,0,68,NA,57,NA,28,34,28,-46,-50,3,0,-50,-50,0.083,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,High school,2,Employed (full time),"$35,000 to $49,999",3,1,0,0,Agnostic,Agnostic,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
82d26872-2d2f-4764-9564-9177ec52b7d6,6,audio,negative,genuine,FALSE,21,Non-binary,0.315,-2,-2,FALSE,2,FALSE,FALSE,NA,TRUE,36,NA,4,NA,23,55,53,2,0,19,11,3,0,70,NA,57,NA,47,29,28,-42,-50,19,-3,-38,-50,-0.315,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,United States of America,Some college,3,Student,"Less than $25,000",1,2,-2,-2,Agnostic,Agnostic,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
83c34b5f-9d88-407a-a896-c47518dc84ec,6,audio,positive,genuine,FALSE,29,female,0.885,0,-2,FALSE,1,FALSE,FALSE,NA,NA,42,NA,5,NA,23,42,48,0,0,16,10,2,0,85,NA,71,NA,47,18,23,-50,-50,11,-6,-42,-50,0.885,0,-2,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,United Kingdom,Bachelor,5,Unable to work,"$25,000 to $34,999",2,2,-1,1,Other not listed,Religious,TRUE,complete,complete,complete,IAT first,training-consistent block first
8e8ed186-bdaa-479c-97b7-9241c664c24f,6,audio,negative,genuine,FALSE,22,female,0.031,-2,-2,FALSE,2,FALSE,FALSE,NA,TRUE,42,NA,6,NA,12,65,48,2,0,19,13,0,0,85,NA,86,NA,12,38,23,-42,-50,19,3,-50,-50,-0.031,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,NA,Asian,NA,United Kingdom,Masters,6,Employed (full time),"$25,000 to $34,999",2,3,-2,-2,Agnostic,Agnostic,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
8ec845fb-dc6e-400a-be81-735d91f15371,6,audio,negative,genuine,FALSE,38,male,-0.379,0,-2,FALSE,2,FALSE,FALSE,NA,NA,48,NA,7,NA,11,61,40,0,0,23,9,1,1,100,NA,100,NA,9,34,17,-50,-50,31,-8,-46,-46,0.379,-0,2,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,Canada,Bachelor,5,Employed (full time),"$75,000 to $99,999",5,3,-2,-2,Atheist,Atheist,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
95515f1c-af06-4f87-a7b4-e4639644dce1,6,audio,positive,genuine,FALSE,23,male,0.672,2,0.33,FALSE,2,FALSE,FALSE,NA,TRUE,34,NA,6,NA,20,36,39,1,1,19,12,4,2,65,NA,86,NA,38,13,16,-46,-46,19,0,-33,-42,0.672,2,0.33,TRUE,FALSE,FALSE,TRUE,TRUE,NA,Hispanic,NA,United States of America,High school,2,Self-employed,"$75,000 to $99,999",5,1,-1,-1,Agnostic,Agnostic,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
98ba17dd-0d31-4efe-833f-3323bc18a80e,6,audio,positive,genuine,FALSE,31,male,0.742,2,1.33,FALSE,2,FALSE,FALSE,NA,NA,36,NA,5,NA,28,46,51,1,0,18,7,4,0,70,NA,71,NA,62,22,26,-46,-50,17,-14,-33,-50,0.742,2,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,Canada,Masters,6,Employed (full time),"$75,000 to $99,999",5,1,1,1,Christian,Religious,TRUE,complete,complete,complete,IAT first,training-consistent block first
99278199-4117-4567-8124-58cabcdfbbaf,6,audio,negative,genuine,FALSE,30,female,-0.848,0,0,FALSE,1,FALSE,FALSE,NA,NA,39,NA,7,NA,26,19,39,0,0,14,14,0,0,78,NA,100,NA,56,-1,16,-50,-50,6,6,-50,-50,0.848,-0,-0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,Masters,6,Self-employed,"$25,000 to $34,999",2,-3,0,0,Other not listed,Religious,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
99e7782b-5107-42c6-9977-86014d7cb998,6,audio,negative,genuine,FALSE,31,female,0.702,-3,-2,FALSE,3,FALSE,FALSE,NA,NA,47,NA,3,NA,20,43,53,2,0,18,7,2,0,98,NA,43,NA,38,19,28,-42,-50,17,-14,-42,-50,-0.702,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,Canada,High school,2,Employed (full time),"$35,000 to $49,999",3,3,-2,-2,Agnostic,Agnostic,TRUE,complete,complete,complete,IAT first,training-inconsistent block first
9a171709-de5d-4553-a318-457d76d3c0f6,6,audio,positive,genuine,FALSE,29,male,0.447,1,-2,FALSE,2,FALSE,FALSE,NA,NA,38,NA,5,NA,22,60,54,3,0,19,11,0,0,75,NA,71,NA,44,33,28,-38,-50,19,-3,-50,-50,0.447,1,-2,FALSE,FALSE,FALSE,TRUE,FALSE,NA,ethnicity (self-describe),Mixed White and Black Caribbean,United Kingdom,Bachelor,5,Employed (full time),"Less than $25,000",1,-3,-1,-1,Agnostic,Agnostic,TRUE,complete,complete,complete,IAT first,training-consistent block first
9b00b8b0-4cf1-40ee-b96a-a5a12febaddc,6,audio,negative,genuine,TRUE,21,male,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,Australia,Associate degree,4,Unemployed (looking),"$75,000 to $99,999",5,1,-1,0,Muslim,Religious,NA,NA,NA,NA,IAT first,training-inconsistent block first
9d06e9b6-5221-4b63-8c81-254e4c79a841,6,audio,positive,genuine,TRUE,24,male,-0.109,1.67,-1,NA,1,FALSE,FALSE,NA,NA,41,NA,4,NA,37,66,59,3,0,18,10,0,0,82,NA,57,NA,91,38,32,-38,-50,17,-6,-50,-50,-0.109,1.67,-1,NA,NA,NA,NA,NA,NA,Asian,NA,Canada,Bachelor,5,Unemployed (looking),"Less than $25,000",1,2,1,2,Christian,Religious,FALSE,complete,complete,complete,self-report ratings first,training-consistent block first
a4f9f082-7971-45c0-9b26-a05b657ee296,6,audio,negative,genuine,FALSE,22,female,0.015,-3,-2,TRUE,2,FALSE,FALSE,NA,TRUE,35,NA,3,NA,29,46,49,0,0,15,8,3,5,68,NA,43,NA,66,22,24,-50,-50,8,-11,-38,-29,-0.015,3,2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,White,NA,United Kingdom,Bachelor,5,Employed (full time),"Less than $25,000",1,3,-1,-1,Agnostic,Agnostic,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
a6cb48b9-8f34-4551-b544-f556f19ab464,6,audio,positive,genuine,FALSE,55,female,0.414,1,-1,FALSE,2,FALSE,FALSE,NA,TRUE,39,NA,1,NA,28,31,51,0,0,19,12,0,0,78,NA,14,NA,62,9,26,-50,-50,19,0,-50,-50,0.414,1,-1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,Masters,6,Employed (full time),"Less than $25,000",1,-1,-1,1,Christian,Religious,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
a7ddf701-1ad7-4584-a6ea-0b2d3aa250fa,6,audio,negative,genuine,FALSE,40,female,-0.084,0,-0.67,FALSE,2,FALSE,FALSE,NA,FALSE,35,NA,2,NA,23,52,43,3,0,14,6,3,0,68,NA,29,NA,47,27,19,-38,-50,6,-17,-38,-50,0.084,-0,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Black,NA,United States of America,Masters,6,Employed (full time),"$100,000 to $149,999",3,0,1,1,Christian,Religious,TRUE,complete,complete,complete,IAT first,training-inconsistent block first
a8e20c7e-5f3c-47af-b779-545c1c55c612,6,audio,negative,genuine,TRUE,18,male,NA,-2.67,-2,NA,3,FALSE,FALSE,NA,NA,25,NA,4,NA,26,37,49,2,1,16,11,4,1,42,NA,57,NA,56,14,24,-42,-46,11,-3,-33,-46,NA,2.67,2,NA,NA,NA,NA,NA,NA,White,NA,United Kingdom,High school,2,Student,"$35,000 to $49,999",3,-2,0,0,Christian,Religious,FALSE,complete,complete,complete,IAT first,training-inconsistent block first
a92eace8-f16a-4868-ac3e-b7d4ac5de6fd,6,audio,positive,genuine,FALSE,28,female,0.416,1,-0.67,FALSE,2,FALSE,FALSE,NA,NA,45,NA,5,NA,24,51,49,1,0,14,7,0,0,92,NA,71,NA,50,26,24,-46,-50,6,-14,-50,-50,0.416,1,-0.67,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,Ireland,Some college,3,Unemployed (looking),"Less than $25,000",1,1,-2,-2,Christian,Religious,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
abe8e882-f88a-408d-9c2d-23f89dc6b899,6,audio,positive,genuine,FALSE,24,female,0.534,-0.33,-1,FALSE,1,FALSE,FALSE,NA,NA,38,NA,5,NA,12,56,55,3,0,21,11,3,0,75,NA,71,NA,12,30,29,-38,-50,25,-3,-38,-50,0.534,-0.33,-1,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,United Kingdom,Associate degree,4,Student,"Less than $25,000",1,2,-2,-2,Atheist,Atheist,TRUE,complete,complete,complete,IAT first,training-consistent block first
ad194d75-fd8a-4a2d-963a-b9eaae14ae21,6,audio,negative,genuine,FALSE,53,female,0.217,-2,-2,FALSE,2,FALSE,FALSE,NA,TRUE,34,NA,4,NA,20,38,51,2,0,18,6,0,0,65,NA,57,NA,38,15,26,-42,-50,17,-17,-50,-50,-0.217,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,High school,2,Employed (full time),"$100,000 to $149,999",3,0,1,1,Atheist,Atheist,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
ad5644c6-a242-4bf8-b40d-cfc4a05ec15a,6,audio,positive,genuine,FALSE,43,female,0.671,2,-0.67,TRUE,3,FALSE,FALSE,NA,NA,33,NA,3,NA,28,54,60,1,0,17,9,4,0,62,NA,43,NA,62,28,33,-46,-50,14,-8,-33,-50,0.671,2,-0.67,FALSE,TRUE,TRUE,FALSE,FALSE,NA,White,NA,Ireland,Some college,3,Employed (full time),"$35,000 to $49,999",3,0,1,1,Christian,Religious,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
af2c7724-155f-477f-a157-3521e0ae3e1f,6,audio,negative,genuine,FALSE,51,female,-0.35,-2,-1.33,FALSE,2,FALSE,FALSE,NA,NA,34,NA,5,NA,24,46,45,2,1,19,6,4,0,65,NA,71,NA,50,22,21,-42,-46,19,-17,-33,-50,0.35,2,1.33,FALSE,TRUE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,High school,2,Employed (part-time),"$50,000 to $74,999",4,1,-1,-1,Atheist,Atheist,TRUE,complete,complete,complete,IAT first,training-inconsistent block first
b14c007c-ddd1-4073-9167-eeca8fd993e7,6,audio,negative,genuine,FALSE,39,male,-0.436,-1.67,-1.67,FALSE,2,FALSE,FALSE,NA,TRUE,40,NA,4,NA,14,57,48,2,0,19,11,2,0,80,NA,57,NA,19,31,23,-42,-50,19,-3,-42,-50,0.436,1.67,1.67,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,Bachelor,5,Employed (full time),"$35,000 to $49,999",3,1,-1,0,Atheist,Atheist,TRUE,complete,complete,complete,IAT first,training-inconsistent block first
b235c835-9daa-457c-b34b-09a7bd252b7c,6,audio,positive,genuine,FALSE,34,male,0.168,1,-1,TRUE,1,FALSE,FALSE,NA,NA,29,NA,4,NA,34,43,52,2,0,16,7,0,0,52,NA,57,NA,81,19,27,-42,-50,11,-14,-50,-50,0.168,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,NA,White,NA,United Kingdom,Less than high school,1,Employed (full time),"$75,000 to $99,999",5,2,1,-2,Christian,Religious,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
b49c8b9b-4a25-47ea-b97f-64c15fad8f32,6,audio,negative,genuine,FALSE,23,male,-0.362,-1.33,-0.67,FALSE,2,FALSE,FALSE,NA,TRUE,33,NA,5,NA,31,63,44,3,0,19,11,3,3,62,NA,71,NA,72,36,20,-38,-50,19,-3,-38,-38,0.362,1.33,0.67,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,United Kingdom,Associate degree,4,Student,Prefer not to say,NA,1,1,1,Christian,Religious,TRUE,complete,complete,complete,IAT first,training-inconsistent block first
b512deea-4b1a-44cb-a148-09bd24b0b59f,6,audio,negative,genuine,FALSE,44,male,-0.208,-3,-2,FALSE,3,FALSE,FALSE,NA,TRUE,30,NA,4,NA,27,37,54,1,0,14,10,1,0,55,NA,57,NA,59,14,28,-46,-50,6,-6,-46,-50,0.208,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,Associate degree,4,Unable to work,"Less than $25,000",1,-3,0,0,Christian,Religious,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
b5ab5d1d-5c6f-4621-95bd-976c3f264d5b,6,audio,negative,genuine,FALSE,19,female,-0.517,2.67,0.67,FALSE,1,FALSE,FALSE,NA,NA,34,NA,4,NA,18,51,54,0,1,14,7,2,0,65,NA,57,NA,31,26,28,-50,-46,6,-14,-42,-50,0.517,-2.67,-0.67,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,United Kingdom,High school,2,Employed (full time),"$25,000 to $34,999",2,1,-1,0,Agnostic,Agnostic,TRUE,complete,complete,complete,IAT first,training-inconsistent block first
b6c64d90-1bf8-4807-971e-b763f3726c72,6,audio,positive,genuine,FALSE,22,male,0.333,2,-0.67,FALSE,3,FALSE,FALSE,NA,NA,45,NA,7,NA,40,60,52,1,0,17,10,3,3,92,NA,100,NA,100,33,27,-46,-50,14,-6,-38,-38,0.333,2,-0.67,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Black,NA,United Kingdom,Some college,3,Employed (part-time),"$25,000 to $34,999",2,3,2,0,Christian,Religious,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
b86f4688-f11a-4de1-9565-410b78ddd3f4,6,audio,positive,genuine,TRUE,50,male,0.077,1.33,0.33,NA,1,FALSE,TRUE,NA,TRUE,37,NA,1,NA,24,58,60,1,0,16,7,5,0,72,NA,14,NA,50,32,33,-46,-50,11,-14,-29,-50,0.077,1.33,0.33,NA,NA,NA,NA,NA,NA,White,NA,United Kingdom,Bachelor,5,Self-employed,"$25,000 to $34,999",2,1,1,0,Atheist,Atheist,FALSE,complete,complete,complete,self-report ratings first,training-consistent block first
ba30463f-529e-47bc-ba7a-a9133b84bb65,6,audio,positive,genuine,TRUE,51,male,-0.219,0,0,NA,1,FALSE,FALSE,NA,NA,38,NA,3,NA,8,45,50,2,0,11,6,0,0,75,NA,43,NA,0,21,25,-42,-50,-3,-17,-50,-50,-0.219,0,0,NA,NA,NA,NA,NA,NA,White,NA,United Kingdom,Professional degree,7,Employed (full time),"$35,000 to $49,999",3,0,0,0,Atheist,Atheist,FALSE,complete,complete,complete,self-report ratings first,training-consistent block first
bef70e47-b770-4648-84cc-86d2427fc29c,6,audio,negative,genuine,FALSE,61,female,-0.097,-2,-2,FALSE,1,FALSE,FALSE,NA,TRUE,22,NA,2,NA,31,63,64,2,0,20,9,1,0,35,NA,29,NA,72,36,37,-42,-50,22,-8,-46,-50,0.097,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,White,NA,United Kingdom,High school,2,Employed (full time),"$75,000 to $99,999",5,2,0,1,Christian,Religious,TRUE,complete,complete,complete,self-report ratings first,training-inconsistent block first
c4f0299e-a514-4f1e-8c65-dd4a9e24eae3,6,audio,positive,genuine,FALSE,43,male,0.698,0,-1,FALSE,2,FALSE,FALSE,NA,NA,40,NA,3,NA,26,34,55,0,0,18,14,0,0,80,NA,43,NA,56,12,29,-50,-50,17,6,-50,-50,0.698,0,-1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Asian,NA,United States of America,Bachelor,5,Self-employed,"$50,000 to $74,999",4,-3,0,0,Christian,Religious,TRUE,complete,complete,complete,IAT first,training-consistent block first
c6018b44-1873-4fdb-917c-465300bb335c,6,audio,positive,genuine,FALSE,36,female,0.363,1,-1.67,FALSE,1,FALSE,FALSE,NA,NA,40,NA,5,NA,13,65,44,0,0,15,6,2,0,80,NA,71,NA,16,38,20,-50,-50,8,-17,-42,-50,0.363,1,-1.67,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,Canada,Bachelor,5,Self-employed,"$35,000 to $49,999",3,-2,-1,-1,Atheist,Atheist,TRUE,complete,complete,complete,self-report ratings first,training-consistent block first
c9357e97-56fc-4915-b8be-b27a66cb62f7,6,audio,positive,genuine,TRUE,21,male,0.503,1.67,-0.67,NA,1,FALSE,FALSE,NA,NA,41,NA,5,NA,23,34,48,1,1,14,12,1,0,82,NA,71,NA,47,12,23,-46,-46,6,0,-46,-50,0.503,1.67,-0.67,NA,NA,NA,NA,NA,NA,Black,NA,United Kingdom,High school,2,Employed (full time),"$75,000 to $99,999",5,3,-2,-1,Agnostic,Agnostic,FALSE,complete,complete,complete,self-report ratings first,training-consistent block first
c96bc549-4ceb-43cd-9b94-7a6cab49a81b,6,audio,negative,genuine,FALSE,21,male,-0.048,0,-1,FALSE,2,FALSE,FALSE,NA,NA,40,NA,5,NA,8,62,55,2,0,16,14,0,0,80,NA,71,NA,0,35,29,-42,-50,11,6,-50,-50,0.048,-0,1,TRUE,FALSE,FALSE,TRUE,TRUE,NA,White,NA,United Kingdom,Bachelor,5,Unemployed (looking),"$25,000 to $34,999",2,3,-1,1,Atheist,Atheist,TRUE,complete,complete,complete,IAT first,training-inconsistent block first
