subject,experiment,intervention_medium,source_valence,experiment_condition,exclude_subject,age,gender,IAT_D2,IAT_D2_recoded_for_stimulus_identity,mean_self_reported_evaluation,mean_self_reported_evaluation_recoded_for_stimulus_identity,deepfake_detected,diagnosticity,demand,reactance,hypothesis_awareness,influence_awareness,aot_actively_openminded_thinking_pomp,bcti_belief_in_conspiracy_pomp,crt_analytic_thinking_pomp,ocq_overclaiming_pomp,ras_relgious_affliation_pomp,rei_rational_pomp,rei_experiential_pomp,me_fake_news_awareness_pomp,me_real_news_awareness_pomp,me_fake_news_accuracy_pomp,me_real_news_accuracy_pomp,me_fake_news_sharing_pomp,me_real_news_sharing_pomp,manipulation_detected,deepfake_concept_check,education,employment,education_recoded,income,income_recoded,political_ideology_identity,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,religious_affiliation_general_recoded,passed_iat_performance,complete_iat_data,complete_selfreport_data,task_order,iat_block_order
011a3074-12e3-4b3a-9e56-67ba7a6678ad,1,video,positive,genuine,FALSE,45,male,0.23,0.23,2,2,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
01c398bd-084a-47d8-ba45-ea3068226572,1,video,negative,genuine,FALSE,19,male,0.321,-0.321,-1.67,1.67,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
026738e4-b0c5-487a-8f7c-ff6a1c61681e,1,video,negative,genuine,FALSE,29,male,0.836,-0.836,-1,1,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
05382172-e83d-4502-8c47-19a0e2bbfeab,1,video,negative,genuine,FALSE,31,male,0.46,-0.46,0,-0,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
0729cf42-6f7b-45f6-abb3-9c55af411f38,1,video,positive,genuine,TRUE,36,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IAT first,training-inconsistent block first
08c3f24f-3ac4-4698-bd46-5160fc5ff4f3,1,video,positive,genuine,TRUE,42,male,-0.103,-0.103,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-inconsistent block first
08e340b9-0661-4e37-b4ca-b0f66013f1ee,1,video,positive,genuine,FALSE,19,male,0.635,0.635,3,3,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
0ad77958-9871-44fe-94d0-52f760842502,1,video,positive,genuine,FALSE,31,female,0.239,0.239,-1,-1,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
0c31db87-c39b-4f26-9e5e-d77f4b9b1808,1,video,positive,genuine,FALSE,30,male,0.322,0.322,2.33,2.33,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
0e98da02-27b0-4398-b054-5609619aaaed,1,video,negative,genuine,FALSE,28,female,0.076,-0.076,-2.67,2.67,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
0ef3eade-e812-4422-8cca-b573b031af67,1,video,negative,genuine,FALSE,31,female,-0.156,0.156,-1.33,1.33,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
101e7af0-ee6d-4f8d-9642-558cda3861cb,1,video,negative,genuine,FALSE,30,male,-0.064,0.064,-1,1,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
13073802-0ffb-4125-87db-45e992d1e259,1,video,negative,genuine,FALSE,19,female,0.329,-0.329,-1.33,1.33,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
1377d2d4-3691-438a-bb92-3d19b9a01288,1,video,positive,genuine,FALSE,27,male,0.536,0.536,3,3,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
15ae6eab-e293-4338-af6c-896e19f003f2,1,video,negative,genuine,TRUE,44,male,-0.272,0.272,-3,3,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
17c323ca-4abf-4376-bcca-b59bca40511f,1,video,negative,genuine,FALSE,25,female,0.049,-0.049,-2.33,2.33,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
1acdf52f-0c46-4bce-a14c-d061b5b4a1f4,1,video,positive,genuine,FALSE,33,female,0.36,0.36,0,0,NA,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
1ad5ef61-c090-44c2-9c61-fb3c880d8143,1,video,positive,genuine,FALSE,37,female,0.432,0.432,2,2,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
20a3d58d-36b6-4a6d-84f4-4ca63a2173a4,1,video,negative,genuine,FALSE,25,male,-0.232,0.232,-3,3,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
226674dc-0ef3-4da6-81fd-4aef870dd0e0,1,video,positive,genuine,TRUE,29,male,NA,NA,2.33,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,partial,complete,self-report ratings first,training-consistent block first
230c2979-3cb6-4ebd-914a-6a989227161c,1,video,positive,genuine,FALSE,36,male,0.035,0.035,3,3,NA,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
24362558-0f9b-4c0c-9029-c0c3fe77d0af,1,video,negative,genuine,FALSE,19,female,-0.002,0.002,-2,2,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
2436f1d0-583c-4eaf-8fa6-aabfecafe012,1,video,positive,genuine,FALSE,45,female,0.392,0.392,2,2,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
2648fbdb-3396-4e24-8ffa-cfe9b56717ab,1,video,negative,genuine,TRUE,40,male,0.465,-0.465,3,-3,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,IAT first,training-consistent block first
2841b42b-5505-47af-98fb-4bd07577379f,1,video,negative,genuine,FALSE,35,female,-0.131,0.131,-2,2,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
296a07d3-5726-4827-a2f0-20d738ca4545,1,video,negative,genuine,FALSE,45,female,0.17,-0.17,-2,2,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
2cdba2ae-78d9-4b8e-84e9-6836e924e456,1,video,negative,genuine,FALSE,33,female,0.095,-0.095,-1.67,1.67,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
2d352dd6-7ef7-4017-bb31-0ffe7081e147,1,video,positive,genuine,FALSE,20,female,0.797,0.797,2.33,2.33,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
2e285a19-83c0-4f7e-b373-ca90965cd8b3,1,video,positive,genuine,FALSE,35,male,0.587,0.587,1,1,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
2e56c2ea-d4e3-4a9d-b759-c3e03298528c,1,video,positive,genuine,FALSE,30,male,0.059,0.059,3,3,NA,2,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
32d34a58-30ed-42a4-beb4-aebffa055fa1,1,video,negative,genuine,FALSE,25,male,-0.408,0.408,-3,3,NA,3,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
34bb1bec-d3c0-4128-840b-9aa58d44d142,1,video,negative,genuine,FALSE,30,male,0.177,-0.177,-2,2,NA,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
34c3c84b-0d3f-4d87-b436-9c470f18213b,1,video,negative,genuine,FALSE,34,female,0.009,-0.009,-3,3,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
35719162-9648-4834-9042-d3de0089bdcf,1,video,negative,genuine,FALSE,29,male,-0.654,0.654,-1.67,1.67,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
36c3371e-dc31-4a65-aae1-896699bc27c4,1,video,positive,genuine,TRUE,39,male,0.013,0.013,2,2,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,complete,complete,self-report ratings first,training-consistent block first
370190d0-2f0b-475a-8edc-2834cb216651,1,video,negative,genuine,FALSE,28,male,-0.135,0.135,-2.67,2.67,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
3c04a8db-cb5b-440f-8570-3fb45d6759e3,1,video,negative,genuine,FALSE,33,female,-0.499,0.499,-3,3,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
3d5690fe-147e-4332-bd14-9b65734f2283,1,video,negative,genuine,FALSE,32,male,0.273,-0.273,-2,2,NA,1,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
43403a31-3dab-4267-8e6d-675fc2bc22cf,1,video,negative,genuine,FALSE,34,male,-0.147,0.147,-0.33,0.33,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
4583de84-e646-450c-bfc5-5a2c3759061d,1,video,positive,genuine,FALSE,19,male,0.261,0.261,2,2,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
47332145-b2ad-459e-90ed-33fa074b19f8,1,video,positive,genuine,FALSE,24,male,0.581,0.581,3,3,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
479c4060-2a68-435e-8a67-d92e072627c1,1,video,positive,genuine,FALSE,19,male,0.031,0.031,3,3,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
48eb842d-be18-46b0-a945-071cd3d49cc8,1,video,positive,genuine,FALSE,34,male,0.829,0.829,3,3,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
4b301a15-3c9e-4808-81ed-10b863b4e775,1,video,positive,genuine,FALSE,21,male,0.423,0.423,3,3,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
4beb6c1b-7418-4ecd-b0fb-535888151d65,1,video,negative,genuine,FALSE,36,male,0.446,-0.446,-3,3,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
4c2e7562-68b7-460a-9a30-e117e51f571c,1,video,negative,genuine,FALSE,45,male,0.109,-0.109,-2,2,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
4d97e8ee-f0a2-4b8e-8464-920538a26553,1,video,negative,genuine,FALSE,32,male,0.429,-0.429,-2,2,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
510b9ded-1314-4771-ba80-eba504729218,1,video,positive,genuine,FALSE,34,male,0.324,0.324,3,3,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
518501b3-df90-45f1-868d-b59a034bf454,1,video,negative,genuine,FALSE,20,female,0.003,-0.003,-2,2,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
53a259c3-7055-4935-b219-b9225eec28c5,1,video,positive,genuine,FALSE,39,male,0.646,0.646,0,0,NA,0,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
53d4a10b-1ae7-4202-921d-0e3e543992e9,1,video,positive,genuine,FALSE,18,male,0.199,0.199,2,2,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
55735830-8ea9-481c-b90e-47f033b95ae3,1,video,positive,genuine,FALSE,41,male,0.824,0.824,1,1,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
572ea5c2-f77c-4fe4-86f2-2282e5f081d3,1,video,negative,genuine,TRUE,28,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IAT first,training-consistent block first
5a626c11-7a5c-481d-92dd-79e2cb354469,1,video,positive,genuine,FALSE,28,male,0.935,0.935,3,3,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
5ce4cb1e-4f4f-4c41-bbb0-c5026f328000,1,video,negative,genuine,FALSE,24,male,-0.165,0.165,-3,3,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
5f8be5cb-ac37-4f65-a783-89aac888df88,1,video,negative,genuine,FALSE,25,female,-0.197,0.197,-2,2,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
60865ae2-4f56-43a0-8e2f-5d074c898f9d,1,video,positive,genuine,FALSE,27,female,0.852,0.852,1.33,1.33,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
60c3ab62-b91a-41d9-bbc2-5172f24bcb14,1,video,negative,genuine,FALSE,37,female,0.084,-0.084,-3,3,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
6142aba1-0cd6-4241-bd10-7d1c186fc863,1,video,positive,genuine,FALSE,32,female,0.376,0.376,0,0,NA,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
6158000a-c317-485f-b43f-d6f0fc17b221,1,video,negative,genuine,FALSE,20,female,0.042,-0.042,-3,3,NA,3,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
6208d620-d501-4196-ba47-1c6d349831ce,1,video,negative,genuine,FALSE,18,female,0.152,-0.152,2,-2,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
64ac985f-b8fe-42c4-8f65-984a83955210,1,video,positive,genuine,FALSE,27,female,0.584,0.584,2,2,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
65aeeb53-ee70-4c36-adff-0f8ce358fe59,1,video,negative,genuine,FALSE,20,male,0.576,-0.576,-0.33,0.33,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
679bc916-db8d-4ef0-a5e6-1b1ca88c07e8,1,video,negative,genuine,FALSE,33,female,0.22,-0.22,-3,3,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
6abf2237-3484-49ae-b844-f2d4bd5d2f25,1,video,negative,genuine,FALSE,22,female,0.164,-0.164,-1.33,1.33,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
6b2714c2-2ead-4d96-8064-6c2694ef3c5d,1,video,negative,genuine,FALSE,25,female,0.426,-0.426,-3,3,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-inconsistent block first
6e0c09fe-e0e4-4f46-b848-312929caf457,1,video,negative,genuine,FALSE,20,female,-0.395,0.395,-2,2,NA,2,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
73991c96-6d2e-4bfa-9ab8-fba01447df6a,1,video,positive,genuine,TRUE,25,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,self-report ratings first,training-consistent block first
7465b624-7702-4f78-a8f4-aef2b97d8836,1,video,negative,genuine,FALSE,30,female,-0.109,0.109,0,-0,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,IAT first,training-consistent block first
763a12b8-294f-467d-a952-fd8b3fe85058,1,video,negative,genuine,FALSE,20,female,0.011,-0.011,-2,2,NA,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
76aead56-47a3-47e1-a25d-3901743cdead,1,video,negative,genuine,FALSE,32,male,0.157,-0.157,-1.67,1.67,NA,2,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
7707efaf-6fa3-4566-8791-e1be8d76d61f,1,video,negative,genuine,FALSE,27,male,0.031,-0.031,-3,3,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-inconsistent block first
7d585ffb-4539-4de0-8e0a-ce7f153de860,1,video,positive,genuine,FALSE,34,female,0.259,0.259,0,0,NA,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,complete,complete,self-report ratings first,training-consistent block first
